DriverNumber,Driver,TeamName,Position,Points,Year,GrandPrix,Round,QualPosition,Driver_AvgFinish_Season,Team_AvgPoints_Season,PrevRaceFinish,Form_Last3,AvgFinish_AtGP_PastYears,AvgQual_AtGP_PastYears,norm_Form_Last3,norm_AvgFinishAtGP,norm_AvgQualAtGP,Drivers_Confidence,DriverID,TeamID,GP_ID
44,HAM,Mercedes,4,13,2024,Canadian Grand Prix,9,7,5.888888888888889,9.472222222222221,7.0,5.666666666666667,5.5,7.0,0.7543859649122807,0.725,0.6499999999999999,0.7142543859649123,7,6,8
81,PIA,McLaren,5,10,2024,Canadian Grand Prix,9,4,4.666666666666667,13.694444444444445,2.0,3.6666666666666665,3.5,3.0,0.8596491228070176,0.825,0.85,0.846359649122807,15,5,8
14,ALO,Aston Martin,6,8,2024,Canadian Grand Prix,9,6,9.777777777777779,2.1944444444444446,11.0,12.0,8.5,10.0,0.42105263157894735,0.575,0.5,0.4909210526315789,1,1,8
18,STR,Aston Martin,7,6,2024,Canadian Grand Prix,9,9,12.444444444444445,2.1944444444444446,14.0,10.0,10.5,11.0,0.5263157894736843,0.475,0.44999999999999996,0.48802631578947375,20,1,8
3,RIC,RB,8,4,2024,Canadian Grand Prix,9,5,13.266666666666667,0.6111111111111112,12.0,11.0,10.0,8.5,0.4736842105263157,0.5,0.575,0.5119736842105262,16,7,8
10,GAS,Alpine,9,2,2024,Canadian Grand Prix,9,15,14.11111111111111,0.5,10.0,11.666666666666666,9.5,12.5,0.4385964912280702,0.5249999999999999,0.375,0.445438596491228,6,0,8
31,OCO,Alpine,10,1,2024,Canadian Grand Prix,9,18,14.235294117647058,0.5,17.0,13.666666666666666,13.5,14.5,0.3333333333333335,0.32499999999999996,0.2749999999999999,0.31333333333333335,13,0,8
27,HUL,Haas F1 Team,11,0,2024,Canadian Grand Prix,9,19,11.555555555555555,0.8888888888888888,19.0,13.666666666666666,15.0,16.5,0.3333333333333335,0.25,0.17499999999999993,0.26083333333333336,8,3,8
20,MAG,Haas F1 Team,12,0,2024,Canadian Grand Prix,9,14,13.588235294117647,0.8888888888888888,20.0,14.666666666666666,16.0,14.5,0.2807017543859649,0.19999999999999996,0.2749999999999999,0.25478070175438594,11,3,8
77,BOT,Kick Sauber,13,0,2024,Canadian Grand Prix,9,17,15.944444444444445,0.0,13.0,14.666666666666666,13.0,17.0,0.2807017543859649,0.35,0.1499999999999999,0.26228070175438595,3,4,8
22,TSU,RB,14,0,2024,Canadian Grand Prix,9,8,13.444444444444445,0.6111111111111112,8.0,10.666666666666666,11.0,8.0,0.49122807017543857,0.44999999999999996,0.6,0.5114912280701753,21,7,8
24,ZHO,Kick Sauber,15,0,2024,Canadian Grand Prix,9,20,15.833333333333334,0.0,16.0,15.333333333333334,15.5,19.0,0.2456140350877194,0.22499999999999998,0.04999999999999993,0.18074561403508774,23,4,8
55,SAI,Ferrari,16,0,2024,Canadian Grand Prix,9,12,5.529411764705882,12.61111111111111,3.0,8.0,9.5,7.5,0.631578947368421,0.5249999999999999,0.625,0.5976315789473684,18,2,8
23,ALB,Williams,17,0,2024,Canadian Grand Prix,9,10,14.166666666666666,0.45714285714285713,9.0,15.333333333333334,13.0,9.5,0.2456140350877194,0.35,0.5249999999999999,0.36074561403508776,0,9,8
11,PER,Red Bull Racing,18,0,2024,Canadian Grand Prix,9,16,10.11111111111111,10.527777777777779,18.0,14.666666666666666,18.0,16.0,0.2807017543859649,0.09999999999999998,0.19999999999999996,0.20228070175438595,14,8,8
16,LEC,Ferrari,19,0,2024,Canadian Grand Prix,9,11,4.611111111111111,12.61111111111111,1.0,7.666666666666667,10.0,6.0,0.6491228070175439,0.5,0.7,0.6196491228070176,10,2,8
2,SAR,Williams,20,0,2024,Canadian Grand Prix,9,13,16.727272727272727,0.45714285714285713,15.0,17.333333333333332,17.5,14.0,0.14035087719298267,0.125,0.29999999999999993,0.18364035087719305,19,9,8
1,VER,Red Bull Racing,1,25,2024,Spanish Grand Prix,10,2,4.111111111111111,10.527777777777779,1.0,2.6666666666666665,1.5,1.0,0.9122807017543859,0.925,0.95,0.9274122807017544,22,8,26
4,NOR,McLaren,2,19,2024,Spanish Grand Prix,10,1,3.3333333333333335,13.694444444444445,2.0,2.6666666666666665,2.25,4.0,0.9122807017543859,0.8875,0.8,0.8711622807017544,12,5,26
44,HAM,Mercedes,3,15,2024,Spanish Grand Prix,10,3,5.888888888888889,9.472222222222221,4.0,4.666666666666667,6.75,7.75,0.8070175438596491,0.6625,0.6125,0.7053070175438596,7,6,26
63,RUS,Mercedes,4,12,2024,Spanish Grand Prix,10,4,7.388888888888889,9.472222222222221,3.0,4.0,7.5,7.25,0.8421052631578947,0.625,0.6375,0.7155921052631578,17,6,26
16,LEC,Ferrari,5,10,2024,Spanish Grand Prix,10,5,4.611111111111111,12.61111111111111,19.0,8.333333333333334,3.25,4.0,0.6140350877192982,0.8375,0.8,0.7368640350877192,10,2,26
55,SAI,Ferrari,6,8,2024,Spanish Grand Prix,10,6,5.529411764705882,12.61111111111111,16.0,8.333333333333334,4.5,3.75,0.6140350877192982,0.775,0.8125,0.7218640350877192,18,2,26
81,PIA,McLaren,7,6,2024,Spanish Grand Prix,10,10,4.666666666666667,13.694444444444445,5.0,4.666666666666667,9.5,5.0,0.8070175438596491,0.5249999999999999,0.75,0.7053070175438596,15,5,26
11,PER,Red Bull Racing,8,4,2024,Spanish Grand Prix,10,8,10.11111111111111,10.527777777777779,18.0,14.666666666666666,4.5,5.25,0.2807017543859649,0.775,0.7375,0.566030701754386,14,8,26
10,GAS,Alpine,9,2,2024,Spanish Grand Prix,10,7,14.11111111111111,0.5,9.0,9.333333333333334,14.0,14.0,0.5614035087719298,0.29999999999999993,0.29999999999999993,0.4045614035087719,6,0,26
31,OCO,Alpine,10,1,2024,Spanish Grand Prix,10,9,14.235294117647058,0.5,10.0,12.333333333333334,12.25,13.25,0.4035087719298245,0.38749999999999996,0.3374999999999999,0.37890350877192974,13,0,26
27,HUL,Haas F1 Team,11,0,2024,Spanish Grand Prix,10,13,11.555555555555555,0.8888888888888888,11.0,13.666666666666666,11.0,10.0,0.3333333333333335,0.44999999999999996,0.5,0.41833333333333333,8,3,26
14,ALO,Aston Martin,12,0,2024,Spanish Grand Prix,10,11,9.777777777777779,2.1944444444444446,6.0,9.666666666666666,10.75,13.5,0.5438596491228072,0.4625,0.32499999999999996,0.45379385964912283,1,1,26
24,ZHO,Kick Sauber,13,0,2024,Spanish Grand Prix,10,15,15.833333333333334,0.0,15.0,14.666666666666666,15.25,19.25,0.2807017543859649,0.23749999999999993,0.03749999999999998,0.19478070175438594,23,4,26
18,STR,Aston Martin,14,0,2024,Spanish Grand Prix,10,14,12.444444444444445,2.1944444444444446,7.0,11.666666666666666,13.75,12.75,0.4385964912280702,0.3125,0.36249999999999993,0.377938596491228,20,1,26
3,RIC,RB,15,0,2024,Spanish Grand Prix,10,18,13.266666666666667,0.6111111111111112,8.0,11.666666666666666,15.5,14.0,0.4385964912280702,0.22499999999999998,0.29999999999999993,0.33293859649122803,16,7,26
77,BOT,Kick Sauber,16,0,2024,Spanish Grand Prix,10,12,15.944444444444445,0.0,13.0,14.0,16.0,15.25,0.3157894736842106,0.19999999999999996,0.23749999999999993,0.2575657894736842,3,4,26
20,MAG,Haas F1 Team,17,0,2024,Spanish Grand Prix,10,16,13.588235294117647,0.8888888888888888,12.0,16.333333333333332,15.75,18.5,0.19298245614035103,0.2124999999999999,0.07499999999999996,0.1634429824561404,11,3,26
23,ALB,Williams,18,0,2024,Spanish Grand Prix,10,19,14.166666666666666,0.45714285714285713,17.0,14.666666666666666,19.0,14.0,0.2807017543859649,0.04999999999999993,0.29999999999999993,0.2172807017543859,0,9,26
22,TSU,RB,19,0,2024,Spanish Grand Prix,10,17,13.444444444444445,0.6111111111111112,14.0,13.666666666666666,8.5,9.25,0.3333333333333335,0.575,0.5375,0.4670833333333334,21,7,26
2,SAR,Williams,20,0,2024,Spanish Grand Prix,10,20,16.727272727272727,0.45714285714285713,20.0,18.333333333333332,18.5,18.25,0.08771929824561409,0.07499999999999996,0.08749999999999991,0.08383771929824559,19,9,26
44,HAM,Mercedes,1,25,2024,British Grand Prix,12,2,5.888888888888889,9.472222222222221,3.0,2.6666666666666665,5.0,4.333333333333333,0.9122807017543859,0.75,0.7833333333333333,0.8249122807017544,7,6,7
1,VER,Red Bull Racing,2,18,2024,British Grand Prix,12,4,4.111111111111111,10.527777777777779,1.0,1.3333333333333333,1.0,1.6666666666666667,0.9824561403508771,0.95,0.9166666666666666,0.9529824561403508,22,8,7
4,NOR,McLaren,3,15,2024,British Grand Prix,12,3,3.3333333333333335,13.694444444444445,2.0,2.3333333333333335,3.0,1.6666666666666667,0.9298245614035088,0.85,0.9166666666666666,0.9019298245614036,12,5,7
81,PIA,McLaren,4,12,2024,British Grand Prix,12,5,4.666666666666667,13.694444444444445,7.0,5.333333333333333,7.333333333333333,8.666666666666666,0.7719298245614035,0.6333333333333333,0.5666666666666667,0.6687719298245614,15,5,7
55,SAI,Ferrari,5,11,2024,British Grand Prix,12,7,5.529411764705882,12.61111111111111,6.0,9.0,5.0,5.333333333333333,0.5789473684210527,0.75,0.7333333333333334,0.6765789473684211,18,2,7
27,HUL,Haas F1 Team,6,8,2024,British Grand Prix,12,6,11.555555555555555,0.8888888888888888,11.0,9.333333333333334,11.0,12.666666666666666,0.5614035087719298,0.44999999999999996,0.3666666666666667,0.4695614035087719,8,3,7
18,STR,Aston Martin,7,6,2024,British Grand Prix,12,8,12.444444444444445,2.1944444444444446,14.0,9.333333333333334,13.333333333333334,14.666666666666666,0.5614035087719298,0.33333333333333326,0.2666666666666666,0.4045614035087719,20,1,7
14,ALO,Aston Martin,8,4,2024,British Grand Prix,12,10,9.777777777777779,2.1944444444444446,12.0,8.666666666666666,10.0,9.0,0.5964912280701755,0.5,0.55,0.5535964912280702,1,1,7
23,ALB,Williams,9,2,2024,British Grand Prix,12,9,14.166666666666666,0.45714285714285713,18.0,14.666666666666666,18.666666666666668,17.333333333333332,0.2807017543859649,0.06666666666666654,0.1333333333333333,0.17228070175438592,0,9,7
22,TSU,RB,10,1,2024,British Grand Prix,12,13,13.444444444444445,0.6111111111111112,19.0,14.333333333333334,16.0,14.666666666666666,0.29824561403508776,0.19999999999999996,0.2666666666666666,0.2592982456140351,21,7,7
2,SAR,Williams,11,0,2024,British Grand Prix,12,12,16.727272727272727,0.45714285714285713,20.0,17.0,19.0,19.666666666666668,0.1578947368421053,0.04999999999999993,0.016666666666666607,0.08315789473684207,19,9,7
20,MAG,Haas F1 Team,12,0,2024,British Grand Prix,12,17,13.588235294117647,0.8888888888888888,17.0,13.666666666666666,15.666666666666666,16.666666666666668,0.3333333333333335,0.21666666666666667,0.16666666666666652,0.24833333333333335,11,3,7
3,RIC,RB,13,0,2024,British Grand Prix,12,15,13.266666666666667,0.6111111111111112,15.0,12.0,16.333333333333332,15.666666666666666,0.42105263157894735,0.18333333333333335,0.21666666666666667,0.2884210526315789,16,7,7
16,LEC,Ferrari,14,0,2024,British Grand Prix,12,11,4.611111111111111,12.61111111111111,5.0,12.666666666666666,4.666666666666667,6.0,0.38596491228070184,0.7666666666666666,0.7,0.5943859649122807,10,2,7
77,BOT,Kick Sauber,15,0,2024,British Grand Prix,12,16,15.944444444444445,0.0,16.0,14.666666666666666,15.333333333333334,12.333333333333334,0.2807017543859649,0.23333333333333328,0.3833333333333333,0.2972807017543859,3,4,7
31,OCO,Alpine,16,0,2024,British Grand Prix,12,18,14.235294117647058,0.5,10.0,12.0,11.666666666666666,11.0,0.42105263157894735,0.41666666666666663,0.44999999999999996,0.4284210526315789,13,0,7
11,PER,Red Bull Racing,17,0,2024,British Grand Prix,12,19,10.11111111111111,10.527777777777779,8.0,14.333333333333334,6.0,6.0,0.29824561403508776,0.7,0.7,0.539298245614035,14,8,7
24,ZHO,Kick Sauber,18,0,2024,British Grand Prix,12,14,15.833333333333334,0.0,13.0,15.333333333333334,14.666666666666666,16.666666666666668,0.2456140350877194,0.2666666666666666,0.16666666666666652,0.2282456140350877,23,4,7
63,RUS,Mercedes,19,0,2024,British Grand Prix,12,1,7.388888888888889,9.472222222222221,4.0,8.666666666666666,5.0,5.666666666666667,0.5964912280701755,0.75,0.7166666666666666,0.6785964912280702,17,6,7
10,GAS,Alpine,20,0,2024,British Grand Prix,12,20,14.11111111111111,0.5,9.0,12.666666666666666,11.333333333333334,10.333333333333334,0.38596491228070184,0.43333333333333324,0.4833333333333333,0.42938596491228076,6,0,7
81,PIA,McLaren,1,25,2024,Hungarian Grand Prix,13,2,4.666666666666667,13.694444444444445,4.0,4.0,2.25,5.5,0.8421052631578947,0.8875,0.725,0.820592105263158,15,5,13
4,NOR,McLaren,2,18,2024,Hungarian Grand Prix,13,1,3.3333333333333335,13.694444444444445,3.0,2.3333333333333335,11.25,2.25,0.9298245614035088,0.4375,0.8875,0.7694298245614035,12,5,13
44,HAM,Mercedes,3,15,2024,Hungarian Grand Prix,13,5,5.888888888888889,9.472222222222221,1.0,2.3333333333333335,7.25,6.5,0.9298245614035088,0.6375,0.675,0.7656798245614035,7,6,13
16,LEC,Ferrari,4,12,2024,Hungarian Grand Prix,13,6,4.611111111111111,12.61111111111111,14.0,7.666666666666667,7.0,5.75,0.6491228070175439,0.6499999999999999,0.7124999999999999,0.6683991228070175,10,2,13
1,VER,Red Bull Racing,5,10,2024,Hungarian Grand Prix,13,3,4.111111111111111,10.527777777777779,2.0,2.6666666666666665,8.5,1.5,0.9122807017543859,0.575,0.925,0.8149122807017544,22,8,13
55,SAI,Ferrari,6,8,2024,Hungarian Grand Prix,13,4,5.529411764705882,12.61111111111111,5.0,5.666666666666667,3.25,3.5,0.7543859649122807,0.8375,0.825,0.8005043859649122,18,2,13
11,PER,Red Bull Racing,7,6,2024,Hungarian Grand Prix,13,16,10.11111111111111,10.527777777777779,17.0,10.666666666666666,6.5,8.75,0.49122807017543857,0.675,0.5625,0.5677412280701755,14,8,13
63,RUS,Mercedes,8,5,2024,Hungarian Grand Prix,13,17,7.388888888888889,9.472222222222221,19.0,10.333333333333334,6.75,7.5,0.5087719298245614,0.6625,0.625,0.5897587719298245,17,6,13
22,TSU,RB,9,2,2024,Hungarian Grand Prix,13,10,13.444444444444445,0.6111111111111112,10.0,12.666666666666666,11.0,11.5,0.38596491228070184,0.44999999999999996,0.42499999999999993,0.4168859649122807,21,7,13
18,STR,Aston Martin,10,1,2024,Hungarian Grand Prix,13,8,12.444444444444445,2.1944444444444446,7.0,10.333333333333334,10.5,12.75,0.5087719298245614,0.475,0.36249999999999993,0.45475877192982456,20,1,13
14,ALO,Aston Martin,11,0,2024,Hungarian Grand Prix,13,7,9.777777777777779,2.1944444444444446,8.0,10.333333333333334,13.75,11.75,0.5087719298245614,0.3125,0.4125,0.42100877192982455,1,1,13
3,RIC,RB,12,0,2024,Hungarian Grand Prix,13,9,13.266666666666667,0.6111111111111112,13.0,13.333333333333334,10.5,12.25,0.3508771929824561,0.475,0.38749999999999996,0.3991008771929824,16,7,13
27,HUL,Haas F1 Team,13,0,2024,Hungarian Grand Prix,13,11,11.555555555555555,0.8888888888888888,6.0,10.0,8.5,11.25,0.5263157894736843,0.575,0.4375,0.5142763157894737,8,3,13
23,ALB,Williams,14,0,2024,Hungarian Grand Prix,13,13,14.166666666666666,0.45714285714285713,9.0,13.666666666666666,13.75,14.25,0.3333333333333335,0.3125,0.2875,0.31333333333333335,0,9,13
20,MAG,Haas F1 Team,15,0,2024,Hungarian Grand Prix,13,15,13.588235294117647,0.8888888888888888,12.0,14.666666666666666,10.25,13.25,0.2807017543859649,0.48749999999999993,0.3374999999999999,0.35978070175438587,11,3,13
77,BOT,Kick Sauber,16,0,2024,Hungarian Grand Prix,13,12,15.944444444444445,0.0,15.0,15.666666666666666,15.5,15.25,0.22807017543859653,0.22499999999999998,0.23749999999999993,0.2299780701754386,3,4,13
2,SAR,Williams,17,0,2024,Hungarian Grand Prix,13,14,16.727272727272727,0.45714285714285713,11.0,16.0,18.333333333333332,17.333333333333332,0.21052631578947367,0.08333333333333337,0.1333333333333333,0.14921052631578946,19,9,13
31,OCO,Alpine,18,0,2024,Hungarian Grand Prix,13,19,14.235294117647058,0.5,16.0,14.666666666666666,14.5,13.5,0.2807017543859649,0.2749999999999999,0.32499999999999996,0.2922807017543859,13,0,13
24,ZHO,Kick Sauber,19,0,2024,Hungarian Grand Prix,13,18,15.833333333333334,0.0,18.0,16.666666666666668,17.0,19.25,0.17543859649122795,0.1499999999999999,0.03749999999999998,0.12642543859649114,23,4,13
10,GAS,Alpine,20,0,2024,Hungarian Grand Prix,13,20,14.11111111111111,0.5,20.0,16.333333333333332,13.25,15.75,0.19298245614035103,0.3374999999999999,0.2124999999999999,0.24219298245614035,6,0,13
44,HAM,Mercedes,1,25,2024,Belgian Grand Prix,14,4,5.888888888888889,9.472222222222221,3.0,1.6666666666666667,2.6666666666666665,4.666666666666667,0.9649122807017544,0.8666666666666667,0.7666666666666666,0.8759649122807018,7,6,6
81,PIA,McLaren,2,18,2024,Belgian Grand Prix,14,6,4.666666666666667,13.694444444444445,1.0,2.3333333333333335,3.3333333333333335,4.333333333333333,0.9298245614035088,0.8333333333333333,0.7833333333333333,0.8569298245614035,15,5,6
16,LEC,Ferrari,3,15,2024,Belgian Grand Prix,14,2,4.611111111111111,12.61111111111111,4.0,7.0,6.666666666666667,5.666666666666667,0.6842105263157895,0.6666666666666666,0.7166666666666666,0.6886842105263158,10,2,6
1,VER,Red Bull Racing,4,12,2024,Belgian Grand Prix,14,1,4.111111111111111,10.527777777777779,5.0,3.6666666666666665,2.3333333333333335,2.0,0.8596491228070176,0.8833333333333333,0.9,0.878859649122807,22,8,6
4,NOR,McLaren,5,10,2024,Belgian Grand Prix,14,5,3.3333333333333335,13.694444444444445,2.0,3.3333333333333335,3.3333333333333335,3.6666666666666665,0.8771929824561404,0.8333333333333333,0.8166666666666667,0.8458771929824561,12,5,6
55,SAI,Ferrari,6,8,2024,Belgian Grand Prix,14,8,5.529411764705882,12.61111111111111,6.0,5.666666666666667,5.333333333333333,6.666666666666667,0.7543859649122807,0.7333333333333334,0.6666666666666666,0.7217543859649123,18,2,6
11,PER,Red Bull Racing,7,7,2024,Belgian Grand Prix,14,3,10.11111111111111,10.527777777777779,7.0,10.333333333333334,10.666666666666666,11.0,0.5087719298245614,0.4666666666666667,0.44999999999999996,0.47850877192982455,14,8,6
14,ALO,Aston Martin,8,4,2024,Belgian Grand Prix,14,9,9.777777777777779,2.1944444444444446,11.0,9.0,11.666666666666666,12.666666666666666,0.5789473684210527,0.41666666666666663,0.3666666666666667,0.46657894736842104,1,1,6
31,OCO,Alpine,9,2,2024,Belgian Grand Prix,14,10,14.235294117647058,0.5,18.0,14.333333333333334,13.0,13.333333333333334,0.29824561403508776,0.35,0.33333333333333326,0.3242982456140351,13,0,6
3,RIC,RB,10,1,2024,Belgian Grand Prix,14,13,13.266666666666667,0.6111111111111112,12.0,11.666666666666666,12.0,12.333333333333334,0.4385964912280702,0.3999999999999999,0.3833333333333333,0.41043859649122805,16,7,6
18,STR,Aston Martin,11,0,2024,Belgian Grand Prix,14,15,12.444444444444445,2.1944444444444446,10.0,9.333333333333334,9.0,12.0,0.5614035087719298,0.55,0.3999999999999999,0.5095614035087719,20,1,6
23,ALB,Williams,12,0,2024,Belgian Grand Prix,14,11,14.166666666666666,0.45714285714285713,14.0,11.666666666666666,13.666666666666666,11.333333333333334,0.4385964912280702,0.31666666666666665,0.43333333333333324,0.40043859649122804,0,9,6
10,GAS,Alpine,13,0,2024,Belgian Grand Prix,14,12,14.11111111111111,0.5,20.0,17.666666666666668,16.333333333333332,15.666666666666666,0.12280701754385959,0.18333333333333335,0.21666666666666667,0.16912280701754384,6,0,6
20,MAG,Haas F1 Team,14,0,2024,Belgian Grand Prix,14,17,13.588235294117647,0.8888888888888888,15.0,13.666666666666666,12.666666666666666,17.333333333333332,0.3333333333333335,0.3666666666666667,0.1333333333333333,0.2833333333333334,11,3,6
77,BOT,Kick Sauber,15,0,2024,Belgian Grand Prix,14,14,15.944444444444445,0.0,16.0,15.333333333333334,16.0,15.333333333333334,0.2456140350877194,0.19999999999999996,0.23333333333333328,0.22824561403508772,3,4,6
22,TSU,RB,16,0,2024,Belgian Grand Prix,14,18,13.444444444444445,0.6111111111111112,9.0,11.666666666666666,12.0,12.666666666666666,0.4385964912280702,0.3999999999999999,0.3666666666666667,0.40543859649122804,21,7,6
2,SAR,Williams,17,0,2024,Belgian Grand Prix,14,19,16.727272727272727,0.45714285714285713,17.0,15.0,15.0,17.0,0.26315789473684204,0.25,0.1499999999999999,0.22526315789473678,19,9,6
27,HUL,Haas F1 Team,18,0,2024,Belgian Grand Prix,14,16,11.555555555555555,0.8888888888888888,13.0,12.333333333333334,11.666666666666666,10.666666666666666,0.4035087719298245,0.41666666666666663,0.4666666666666667,0.4264035087719298,8,3,6
24,ZHO,Kick Sauber,19,0,2024,Belgian Grand Prix,14,20,15.833333333333334,0.0,19.0,18.666666666666668,17.333333333333332,17.0,0.07017543859649122,0.1333333333333333,0.1499999999999999,0.11307017543859645,23,4,6
63,RUS,Mercedes,20,0,2024,Belgian Grand Prix,14,7,7.388888888888889,9.472222222222221,8.0,15.666666666666666,15.333333333333334,4.666666666666667,0.22807017543859653,0.23333333333333328,0.7666666666666666,0.3912280701754386,17,6,6
4,NOR,McLaren,1,26,2024,Dutch Grand Prix,15,1,3.3333333333333335,13.694444444444445,5.0,2.6666666666666665,1.6666666666666667,1.0,0.9122807017543859,0.9166666666666666,0.95,0.9249122807017542,12,5,9
1,VER,Red Bull Racing,2,18,2024,Dutch Grand Prix,15,2,4.111111111111111,10.527777777777779,4.0,3.6666666666666665,4.0,2.6666666666666665,0.8596491228070176,0.8,0.8666666666666667,0.843859649122807,22,8,9
16,LEC,Ferrari,3,15,2024,Dutch Grand Prix,15,6,4.611111111111111,12.61111111111111,3.0,3.3333333333333335,3.6666666666666665,6.0,0.8771929824561404,0.8166666666666667,0.7,0.8058771929824562,10,2,9
81,PIA,McLaren,4,12,2024,Dutch Grand Prix,15,3,4.666666666666667,13.694444444444445,2.0,2.3333333333333335,2.0,2.3333333333333335,0.9298245614035088,0.9,0.8833333333333333,0.9069298245614035,15,5,9
55,SAI,Ferrari,5,10,2024,Dutch Grand Prix,15,10,5.529411764705882,12.61111111111111,6.0,5.666666666666667,5.666666666666667,6.0,0.7543859649122807,0.7166666666666666,0.7,0.7267543859649123,18,2,9
11,PER,Red Bull Racing,6,8,2024,Dutch Grand Prix,15,5,10.11111111111111,10.527777777777779,7.0,6.666666666666667,6.666666666666667,12.333333333333334,0.7017543859649122,0.6666666666666666,0.3833333333333333,0.5957017543859648,14,8,9
63,RUS,Mercedes,7,6,2024,Dutch Grand Prix,15,4,7.388888888888889,9.472222222222221,20.0,11.666666666666666,7.666666666666667,12.666666666666666,0.4385964912280702,0.6166666666666667,0.3666666666666667,0.4704385964912281,17,6,9
44,HAM,Mercedes,8,4,2024,Dutch Grand Prix,15,11,5.888888888888889,9.472222222222221,1.0,4.0,4.666666666666667,7.0,0.8421052631578947,0.7666666666666666,0.6499999999999999,0.7618421052631578,7,6,9
10,GAS,Alpine,9,2,2024,Dutch Grand Prix,15,9,14.11111111111111,0.5,13.0,14.0,16.333333333333332,16.333333333333332,0.3157894736842106,0.18333333333333335,0.18333333333333335,0.23631578947368423,6,0,9
14,ALO,Aston Martin,10,1,2024,Dutch Grand Prix,15,7,9.777777777777779,2.1944444444444446,8.0,9.666666666666666,10.666666666666666,7.0,0.5438596491228072,0.4666666666666667,0.6499999999999999,0.5525438596491228,1,1,9
27,HUL,Haas F1 Team,11,0,2024,Dutch Grand Prix,15,13,11.555555555555555,0.8888888888888888,18.0,14.0,12.333333333333334,11.666666666666666,0.3157894736842106,0.3833333333333333,0.41666666666666663,0.3663157894736842,8,3,9
3,RIC,RB,12,0,2024,Dutch Grand Prix,15,15,13.266666666666667,0.6111111111111112,10.0,11.333333333333334,12.0,11.0,0.45614035087719307,0.3999999999999999,0.44999999999999996,0.4374561403508772,16,7,9
18,STR,Aston Martin,13,0,2024,Dutch Grand Prix,15,8,12.444444444444445,2.1944444444444446,11.0,11.333333333333334,11.0,8.0,0.45614035087719307,0.44999999999999996,0.6,0.4974561403508772,20,1,9
23,ALB,Williams,14,0,2024,Dutch Grand Prix,15,10,14.166666666666666,0.45714285714285713,12.0,13.333333333333334,14.0,12.0,0.3508771929824561,0.29999999999999993,0.3999999999999999,0.3503508771929824,0,9,9
31,OCO,Alpine,15,0,2024,Dutch Grand Prix,15,16,14.235294117647058,0.5,9.0,14.0,17.0,18.0,0.3157894736842106,0.1499999999999999,0.09999999999999998,0.2013157894736842,13,0,9
2,SAR,Williams,16,0,2024,Dutch Grand Prix,15,20,16.727272727272727,0.45714285714285713,17.0,16.666666666666668,16.666666666666668,16.0,0.17543859649122795,0.16666666666666652,0.19999999999999996,0.1801754385964911,19,9,9
22,TSU,RB,17,0,2024,Dutch Grand Prix,15,12,13.444444444444445,0.6111111111111112,16.0,14.0,11.666666666666666,10.666666666666666,0.3157894736842106,0.41666666666666663,0.4666666666666667,0.3913157894736842,21,7,9
20,MAG,Haas F1 Team,18,0,2024,Dutch Grand Prix,15,14,13.588235294117647,0.8888888888888888,14.0,15.666666666666666,16.0,14.666666666666666,0.22807017543859653,0.19999999999999996,0.2666666666666666,0.23122807017543856,11,3,9
77,BOT,Kick Sauber,19,0,2024,Dutch Grand Prix,15,17,15.944444444444445,0.0,15.0,16.666666666666668,17.0,13.666666666666666,0.17543859649122795,0.1499999999999999,0.31666666666666665,0.21017543859649113,3,4,9
24,ZHO,Kick Sauber,20,0,2024,Dutch Grand Prix,15,18,15.833333333333334,0.0,19.0,19.333333333333332,19.333333333333332,18.0,0.03508771929824572,0.033333333333333326,0.09999999999999998,0.054035087719298276,23,4,9
16,LEC,Ferrari,1,25,2024,Italian Grand Prix,16,4,4.611111111111111,12.61111111111111,3.0,2.3333333333333335,1.6666666666666667,2.3333333333333335,0.9298245614035088,0.9166666666666666,0.8833333333333333,0.9119298245614034,10,2,14
81,PIA,McLaren,2,18,2024,Italian Grand Prix,16,2,4.666666666666667,13.694444444444445,4.0,2.6666666666666665,2.0,3.3333333333333335,0.9122807017543859,0.9,0.8333333333333333,0.8849122807017544,15,5,14
4,NOR,McLaren,3,16,2024,Italian Grand Prix,16,1,3.3333333333333335,13.694444444444445,1.0,3.0,4.0,3.3333333333333335,0.8947368421052632,0.8,0.8333333333333333,0.8478947368421053,12,5,14
55,SAI,Ferrari,4,12,2024,Italian Grand Prix,16,5,5.529411764705882,12.61111111111111,5.0,5.0,4.333333333333333,5.333333333333333,0.7894736842105263,0.7833333333333333,0.7333333333333334,0.7707894736842105,18,2,14
44,HAM,Mercedes,5,10,2024,Italian Grand Prix,16,6,5.888888888888889,9.472222222222221,8.0,4.666666666666667,4.333333333333333,5.666666666666667,0.8070175438596491,0.7833333333333333,0.7166666666666666,0.7728070175438596,7,6,14
1,VER,Red Bull Racing,6,8,2024,Italian Grand Prix,16,7,4.111111111111111,10.527777777777779,2.0,4.0,5.333333333333333,4.666666666666667,0.8421052631578947,0.7333333333333334,0.7666666666666666,0.7868421052631579,22,8,14
63,RUS,Mercedes,7,6,2024,Italian Grand Prix,16,3,7.388888888888889,9.472222222222221,7.0,11.333333333333334,10.666666666666666,5.0,0.45614035087719307,0.4666666666666667,0.75,0.5474561403508772,17,6,14
11,PER,Red Bull Racing,8,4,2024,Italian Grand Prix,16,8,10.11111111111111,10.527777777777779,6.0,7.0,11.0,9.0,0.6842105263157895,0.44999999999999996,0.55,0.5736842105263158,14,8,14
